AddressID,CpID,Type,Addr1,Addr2,Addr3,City,Region,PostalCd,Country,Telephone,Fax,Email,MobilePhone,InvoiceAddr,RemitToAddress,isBillingAddressOnly,BillingEmail
402670,1223,PRIMARY,GREAT LAKES RECYCLING,30835 Groesbeck Hwy.,,Roseville,MI,48066,,(586) 779-1310,,kim.jeffords@go-glr.com; jon.greene@go-glr.com; aa@scrapmanagement.com,,Y,0,NULL,
402671,1224,PRIMARY,GREEN CITY RECYCLING,1344 Beech Street,,Louisville,KY,40211,,(502) 587-0399,,jbasu@greencity recycling.com,NULL,Y,0,NULL,
402672,1225,PRIMARY,GREENEVILLE IRON & METALS,PO Box 1718,,Greeneville,TN,37744,,(423) 798-8987,(423) 798-8988,info@greenevilleironandmetals.com; aa@scrapmanagement.com,,Y,0,NULL,
402673,1226,PRIMARY,HALF HOLLOW NURSERY INC,2120 Main Rd,,Laurel,NY,11948,,(631) 298-9183,,hhn3@optonline.net; aa@scrapmanagement.com,,Y,0,NULL,
402674,1227,PRIMARY,HOPEWELL NURSERY,54 Harmony Road,,Bridgeton,NJ,8302,,(856) 451-5552,,john@hopewellnursery.com; aa@scrapmanagement.com,,Y,0,NULL,
402675,1228,INVOICE,INDIGO PLASTICS INC,40 Commerce Place,Suite 105,Hicksville,NY,11801,,(516) 852-2317,,leo@indigoplast.com; aakopyan@ucsincny.com; ib@ucsincny.com,,Y,0,NULL,
402676,1229,PRIMARY,LANDCRAFT ENVIRONMENTS LTD,1160 East Mill Road,,Mattituck,NY,11952,,(631) 298-3510,,16312983514@maxemailsend.com; aa@scrapmanagement.com,,Y,0,NULL,
402677,1230,PRIMARY,LAWRENCE LANDSCAPES,1383 Lower Ferry Road,,Ewing,NJ,8618,,(609) 883-3999,,bpotter@lawrencelandscapes.com; aa@scrapmanagement.com,,Y,0,NULL,
402678,1231,PRIMARY,LINCOLN NURSERIES,0-142 LINCOLN ST NW,,GRAND RAPIDS,MI,49534,,(800) 416-9371,,jakirdw420@yahoo.com; aa@scrapmanagement.com,,Y,0,NULL,
402679,1232,INVOICE,MARCK INDUSTRIES INC,715 Main St.,,Cassville,MO,65625,,(417) 847-5900,417-847-5990,bwilde@marck.net; sannecharico@marck.net; cmetter@marck.net; ib@scrapmanagement.com,(415) 926-0679,Y,0,NULL,
402680,1233,PRIMARY,MARCK RECYCLING,302 W 2nd Street,,Cassville,MO,65625,,(417) 847-5900,,rhonda@marck.net; aa@scrapmanagement.com,,Y,0,NULL,
402681,1234,PRIMARY,MARJAC NURSERY,176 Swedesboro Rd,,Monroeville,NJ,8343,,(856) 358-6535,,aa@scrapmanagement.com,,Y,0,NULL,
402682,1235,PRIMARY,MEDINA RECYCLING,370 Lake Road,,Medina,OH,44256,,(330) 723-4334,,smullins@medinarecycling.com;aakopyan@ucsincny.com,NULL,Y,0,NULL,
402683,1236,PRIMARY,MERCER GROUP INTL,1519 Calhoun St,,Trenton,NJ,8638,,(609) 393-4834,,jwilbur@mercercorp.com,NULL,Y,0,NULL,
402684,1237,PRIMARY,METROPOLITAN PAPER RECYCLING,847 Shepherd Avenue,,Brooklyn,NY,11208,,(718) 257-8584,,gmurray@mprnyc.com; gmurray@metropaperrecycling.com; pfalco@metropaperrecycling.com,NULL,Y,0,NULL,
402685,1238,PRIMARY,MID-SOUTH RECYCLING,1022 Industrial Park Rd,,New Johnsonville,TN,37134,,(931) 535-3436,,KHMS@USIT.NET; aa@scrapmanagement.com,,Y,0,NULL,
402686,1239,PRIMARY,MODERN CORPORATION,PO Box 209,,Model City,NY,14107,,(716) 405-1244,,hwiseman@modern-corp.com,NULL,Y,0,NULL,
402687,1240,PRIMARY,MORRIS COUNTY MUA,PO Box 370,,Mendham,NJ,07945-0370,,(973) 285-8392,,khourihan@mcmua.com,NULL,Y,0,NULL,
402688,1241,PRIMARY,NEW WAVE PLASTICS,5500 Walworth Ave,,Cleveland,OH,44102,,(330) 591-9337,,tim.f@newwaveplastics.com,NULL,Y,0,NULL,
402689,1242,PRIMARY,"NILES IRON & METAL CO., INC.",PO Box 166,700 South Main Street,Niles,OH,44446,,(330) 652-0799,,hhonigman@ameritech.net,NULL,Y,0,NULL,
402690,1243,PRIMARY,NORTH ATLANTIC ENVIRONMENTAL,135 Pine Aire Drive,,Bay Shore,NY,11706,,(631) 702-2770,,cw@islandresourcescorp.com,NULL,Y,0,NULL,
402691,1244,PRIMARY,OMNI OF W. BABYLON,114 Alder St,,West Babylon,NY,11704,,(631) 694-1694,,,NULL,Y,0,NULL,
402692,1245,PRIMARY,"OMNI RECYCLING OF WESTBURY, INC",7 Portland Avenue,,Westbury,NY,11590,,(516) 333-5741,,mseier@omnirecyclingwestbury.com,NULL,Y,0,NULL,
402693,1246,PRIMARY,ONE SUN NURSERY,116 Marlboro Rd,,Bridgeton,NJ,8302,,(856) 459-2837,,aa@scrapmanagement.com,,Y,0,NULL,
402694,1247,PRIMARY,ONEIDA HERKIMER COUNTY,1600 Genesee St,,Utica,NY,13502,,(315) 733-1224,,beths@ohswa.org; aa@scrapmanagement.com,,Y,0,NULL,
402695,1248,PRIMARY,ORIGINAL MATRESS FACTORY,4930 STATE ROAD,,CLEVELAND,OH,44134,,(222) 222-2222,,aa@scrapmanagement.com,,Y,0,NULL,
402696,1249,PRIMARY,OSS SOLID WASTE DISTRICT,1875 E. STATE STREET,,FREMONT,OH,43420,,(419) 639-6115,,nreinbolt@recycleoss.org,NULL,Y,0,NULL,
402697,1250,PRIMARY,PEFORMANCE FOOD GROUP - TN,825 Maddox-Simpson Pkwy,,Lebanon,TN,37087,,(615) 443-0077,,cflynn@pfgcd.com; tsmith@pfgcd.com; aa@scrapmanagement.com,,Y,0,NULL,
402698,1251,PRIMARY,PFG-CUSTOMIZED NEW JERSEY,500 Highland Drive,Highland Business Park,Westampton,NJ,8060,,(609) 518-1102,,Bkrupa@pfgcd.com; aa@scrapmanagement.com,,Y,0,NULL,
402699,1252,PRIMARY,PINEWOOD PERENNIAL GARDENS,PO Box 915,560 Sterling Lane,Cutchogue,NY,11935,,(631) 734-6911,,scott@pinewoodperennials.com,NULL,Y,0,NULL,
402701,1254,PRIMARY,PLASTIC REUSE,8529 crestview drive,,Fairfax,VA,22031,,(718) 766-7101,,mikep@plasticreuse.com; aa@scrapmanagement.com,,Y,0,NULL,
402702,1255,PRIMARY,PORTAGE COUNTY SOLID WASTE,3588 Mogadore Road,,Kent,OH,44240,,(330) 678-8808,,BSteiner@portageco.com,NULL,Y,0,NULL,
402703,1256,INVOICE,POWER PALLET INC,4715 State Highway 30,,Amsterdam,NY,12010,,(518) 843-3100,,ctiano@powerpalletinc.com; aakopyan@ucsincny.com; orders@powerpalletinc.com,,Y,0,NULL,
402704,1257,INVOICE,PRATT INDUSTRIES,PO BOX 933949,,Atlanta,GA,31193-3949,,(678) 232- 0322,,dlockman@prattindustries.com; aa@scrapmanagement.com,,Y,0,NULL,
402705,1258,PRIMARY,"QRS, INC",PO Box 17166,2451 Crittenden Dr.,Louisville,KY,40217,,(502) 634-2941,,accountspayable@qrsrecycling.com;  pbrooks@qrsrecycling.com; jbinning@qrsrecycling.com; ib@ucsincny.com,,Y,0,NULL,
402706,1259,PRIMARY,RETURNABLE SERVICES,150 Mount Vernon Ave,,Augusta,ME,4330,,(207) 623-2944,,beth.milligan@tomra.com; aa@scrapmanagement.com,,Y,0,NULL,
402707,1260,PRIMARY,RIVER CITY RECYCLING,555 McFarland Ave.,,Rossville,GA,30741,,(706) 861-8415,,nlongrivercity@att.net,NULL,Y,0,NULL,
402708,1261,PRIMARY,SAMR,1950 Rutgers University Blvd.,,Lakewood,NJ,8701,,(732) 987-8158,,sapplegate@reusableassets.com,NULL,Y,0,NULL,
402709,1262,PRIMARY,SANICO INC.,P.O. Box 176,,Delaware,NJ,7833,,(908) 475-3300,,19084751185@maxemailsend.com; aa@scrapmanagement.com,,Y,0,NULL,
402710,1263,PRIMARY,SCOTT FARMS NURSERYS,1554 TANYARD RD,,SEWELL,NJ,8080,,(856) 464-0530,,aa@scrapmanagement.com,,Y,0,NULL,
402711,1264,PRIMARY,"SIMS BROS., INC",1011 SOUTH PROSPECT STREET,PO Box 1170 Marion,Marion,OH,43301-1170,,(740) 387-9041,,jeff@simsbros.com,NULL,Y,0,NULL,
402712,1265,PRIMARY,SMR FIBRE,PO Box 353,,Utica,NY,13503,,(607) 729-1518,,bambi@empirerecycling.com,NULL,Y,0,NULL,
402713,1266,PRIMARY,SOMERSET COUNTY SOLID WASTE MANAGEMENT,40 Polhemus Lane,,Bridgewater,NJ,8807,,(732) 469-3363,,Harvey@co.somerset.nj.us; fishers@co.somerset.nj.us,NULL,Y,0,NULL,
402714,1267,INVOICE,SOUTHERN SCRAP / PRES WMS,PO Box 3235,,Winchester,VA,22604,,(540) 877-2767,,recycle@southernscrap.net; aa@scrapmanagement.com,,Y,0,NULL,
402715,1268,PRIMARY,SUNBURST PAPER,P.O. Box 190003,,Mobile,AL,36619,,(251)232-7801,, tommy.cicco@sunburstpapers.com,NULL,Y,0,NULL,
402716,1269,PRIMARY,SUNSET TRADING,"502 Court Street, Ste 406",,Utica,NY,13502,,(315) 507-3325,,Jeff.Luvera@cellmark.com; psnell@adcresourcesinc.com,NULL,Y,0,NULL,
402717,1270,PRIMARY,"T&M TRADING, INC",17 Village Court,,Hazlet,NJ,7730,,(732) 203-1115,,tuttle_billy@yahoo.com,NULL,Y,0,NULL,
402718,1271,PRIMARY,TARPON PAPER COMPANY,26655 Railroad Ave,,Loxley,AL,36551,,(251) 232-7801,,tommy.cicco@tarponpaper.com,NULL,Y,0,NULL,
402719,1272,PRIMARY,TD FUEL INC.,1919 NW 19th Street,Building 205,Ft. Lauderdale,FL,33311,,(954) 462-4090,,paul.f@tdfuel.co,NULL,Y,0,NULL,
402720,1273,PRIMARY,TH RECYCLING,P.O. Box 152,,Norma,NJ,8347,,(856) 297-3919,,,NULL,Y,0,NULL,
402721,1274,PRIMARY,TOWN OF SOUTHOLD SOLID WASTE DISTRICT,6155 Cox Lane,,Cutchogue,NY,11935,,(631) 734-7685,,jbunchuck@town.southold.ny.us,NULL,Y,0,NULL,
402722,1275,PRIMARY,TUCKAHOE NURSERIES INC,395 Head Of The River Rd,,Woodbine,NJ,8270,,(609) 861-0533,,16098610383@maxemailsend.com; aa@scrapmanagement.com,,Y,0,NULL,
402723,1276,PRIMARY,VISCONTE GREENHOUSES,4801 Lake Rd.,,New Field,NJ,8344,,(516) 567-2778,,,NULL,Y,0,NULL,
402724,1277,PRIMARY,WASTE ALTERNATIVES,PO BOX 70,,MOUNT VERNON,OH,43050,,(740) 397-7651,,imrecycling@wastealternatives.net,NULL,Y,0,NULL,
402725,1278,INVOICE,WERLOR WASTE,1420 RALSTON AVE,,DEFIANCE,OH,43512,,(419) 784-4285,,Tom@werlor.com,NULL,Y,0,NULL,
402726,1279,PRIMARY,WESTBURY PAPERSTOCK WAREHOUSE,619 Dickens St,,Westbury,NY,11590,,(516) 333-5740,,adigirolamo@westburypaperstock.com; aa@scrapmanagement.com,,Y,0,NULL,
402727,1280,PRIMARY,"WRIGHT'S AUTO PARTS & METALS, LLC",P.O. Box 190,81 East Wardlow Street,Gates,TN,38037,,(731) 836-9148,,,NULL,Y,0,NULL,
402728,1281,PRIMARY,YANK WASTE INC,112 Old Karner Road,,Albany,NY,12205,,(518) 456-2345,,enoknay@aol.com,NULL,Y,0,NULL,
402729,1282,PRIMARY,YORKVILLE RECYCLING,43 BALENTINE RD,,DYER,TN,38330,,(731) 643-6540,,,NULL,Y,0,NULL,
402730,1283,PRIMARY,ZACK'S RECYCLING & Tow,708 Fillmore St,,Napoleon,OH,43545,,(419) 592-4791,,zacksrecycling@yahoo.com; aa@scrapmanagement.com,,Y,0,NULL,
402731,1284,INVOICE,ZOZZARO ATLANTIC COAST PROCESSING LLC,101 7th Street,,Passaic,NJ,7055,,(973) 614-9600,,rick.ramsay@atlanticcoastfibers.com; aa@ucsincny.com,,Y,0,NULL,
402732,1285,INVOICE,ACCURATE PAPER RECYCLING,508 E Baltimore Ave,,Lansdowne,PA,19050,,(610) 623-7772,,Nancy.Morales@ACCURATERECYCLING.COM; Mike.Carey@AccurateRecycling.com; rp@scrapmanagement.com,,Y,0,NULL,
402733,1286,INVOICE,AJ'S RECYCLING SERVICES,3111 East Kilgore Road,,Kalamazoo,MI,49001,,(269) 349-2681,,ajsrecyclingservices@gmail.com; jb@scrapmanagement.com,(269) 806-2406,Y,0,NULL,
402734,1287,INVOICE,AMERICAN DISMANTLER,1791 Bellevue Street,,Detroit,MI,48207,,(313) 579-2110,,jordan@americandismantler.com; ib@ucsincny.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402735,1288,PRIMARY,ASHEVILLE WASTE PAPER,PO BOX 3335,,ASHEVILLE,NC,28802,,(828) 252-6963,(828) 251-2860,lorraine@ashewp.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402736,1289,PRIMARY,BFG SUPPLY CO,1144 River Street,,Kalamazoo,MI,49048,,(800) 883-7234,,jbrower@bfgsupply.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402737,1290,INVOICE,BRIAN POLLACK,8718 Ackman Rd,,Crystal Lake,IL,60014,,(815) 861-1454,,bpollack49@gmail.com; ib@ucsincny.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402738,1291,PRIMARY,CGS SERVICES INC.,PO Box 212,,Morristown,IN,46161,,(765) 763-6258,(765) 763-6174,cross@cgsservices.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402739,1292,INVOICE,CHS PLASTICS INC,1750 Hwy 160 West,Suite 101-166,Fort Mill,SC,29708,,(843) 858-1966,(888) 670-6226,chuck@chsplasticsinc.com; ib@ucsincny.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402740,1293,PRIMARY,GENERAL MILL SUPPLY CO,50690 General Mill Drive,,Wixom,MI,48393,,(248) 668-0800,,georgia@genmill.com; abuyanovskiy@ucsincny.com; recycle@genmill.com; jennifer@genmill.com; robert@genmill.com; ib@ucsincny.com;,,Y,0,NULL,
402741,1294,PRIMARY,GLOBAL PAK INC,9636 Elkton Road,,Lisbon,OH,44432,,(330) 892-0840,(330) 482-1993,jdunn@global-pak.com; jcarner@global-pak.com; jfoster@global-pak.com; dexline@global-pak.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402742,1295,PRIMARY,GLOBAL POLYCHEM LLC,10301 NW Freeways #506,,Houston,TX,77092,,(713) 686-2007,,globalpolychem2@gmail.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402743,1296,PRIMARY,GLOBAL RESOURCES,1324 Kempton Drive,,Libertyville,IL,60048,,(847) 922-7700,(206) 984-4032,jchizek@globalresourcesus.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402744,1297,PRIMARY,HOOF'S FARRIER VET SUPPLY,991 E. Old West Highway,,Apache Junction,AZ,85219,,(480) 671-1006,,hoofsfvs@yahoo.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402745,1298,INVOICE,IN-PLAS RECYCLING,2300 Montana Avenue,Suite 102,Cincinnati,OH,45211,,513-541-9800,,plasticscrap@fuse.net; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402746,1299,INVOICE,JB PLASTICS,PO Box 100,,Enon,OH,45323,,(937) 863-0207,,jbplastics@woh.rr.com; ib@ucsincny.com; abuyanovskiy@ucsincny.com,(937) 902-9040,Y,0,NULL,
402747,1300,PRIMARY,JIM RIFF,1662 Sandcastle Ln.,,Pingree Grove,IL,60140,,(815) 861-1454,,bpollack@northwestpallet.com; jriff@northwestpallet.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402748,1301,PRIMARY,LJP ENTERPISES,2160 Ringhofer Drive,,North Mankato,MN,56003,,(507) 934-6029,,recycle@ljpent.com; jesse@ljpent.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402749,1302,PRIMARY,MACK'S TWIN CITY RECYCLING,2808 N. Lincoln Ave.,,Urbana,IL,61802,,(217) 328-2100,,kmathis@macksrecycling.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402750,1303,INVOICE,MCC RECYCLING SERVICES LLC,PO Box 391,,Cranberry,NJ,8512,,215.945.6000,,michael.mill@mccrecycling.com; rp@scrapmanagement.com,,Y,0,NULL,
402751,1304,PRIMARY,MIDWEST IRON & METAL,461 Homestead Ave.,,Dayton,OH,45408,,(937) 222-5992,,Farley@midwestiron.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402752,1305,PRIMARY,MISSION DISPOSAL,10387 S Avenue #4E,,Yuma,AZ,85365,,(928) 819-7376,,recyclingwaste@yahoo.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402753,1306,INVOICE,MONTGOMERY PAPER CO,400 E FOURTH ST,,DAYTON,OH,45402,,(937) 222-4059,,montgomerypaper@ameritech.net; ib@ucsincny.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402754,1307,INVOICE,MONTGOMERY RECYCLING,3544 Rabbits Foot Trail,,Lexington,KY,40503,,(859) 621-2616,,bmrecycling@aol.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402755,1308,PRIMARY,OMNISOURCE,23679 Network Place,,Chicago,IL,60673-1236,,(419) 227-3411,,DByron@omnisource.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402756,1309,PRIMARY,ONE SOURCE RECYCLING,13125 N Second Street,,Roscoe,IL,61073,,(815) 389-6563,,Rbaley@onesourcerecycling.com; janice@onesourcerecycling.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402758,1311,PRIMARY,TOTALL METAL RECYCLING,3101 Missouri Ave Gate 1,,Granite City,IL,62040,,(866) 470-5763,,lancep@tmrusa.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402759,1312,PRIMARY,TRI-CITY WASTE PAPER,PO BOX 3335.,,ASHEVILLE,NC,28802,,(423) 246-7801,,trey24s@hotmail.com; annette@ashewp.com; Jennifer@tricitywp.com; abuyanovskiy@ucsincny.com,,Y,0,NULL,
402760,1313,INVOICE,AGRI-LINK PLASTICS INC,296 E. Wutchumna Ave,,Woodlake,CA,93286,,(559) 564-2889,,Jaynecttinc1@outlook.com; marrycttinc@outlook.com; darris.cttinc@outlook.com; ib@scrapmanagement.com,,Y,0,NULL,
402761,1314,PRIMARY,AGRI-PLAS,5016 Waconda Road NE,,Brooks,OR,97305,,(503) 390-2381,,info@agriplasinc.com,NULL,Y,0,NULL,
402762,1315,PRIMARY,BFI RALEIGH RECYCLERY,PO Box 841977,,Dallas,TX,75284-1977,,(919) 669-3695,,EMichael@republicservices.com; ib@scrapmanagement.com,,Y,0,NULL,
402763,1316,PRIMARY,CENCAL RECYCLING,501 Port Rd 22,,Stockton,CA,95203,,(541) 953-8235,,ccasey@sutta.com,NULL,Y,0,NULL,
402764,1317,PRIMARY,CURBSIDE MANAGEMENT,PO BOX 18722,,Asheville,NC,28814,,(828) 252-2532,,swait@curbie.com; BLawson@Curbie.com,NULL,Y,0,NULL,
402765,1318,PRIMARY,GDS CONOVER MRF,PO BOX 932899,,Cleveland,OH,44193,,(828) 327-3119,,LaDonna.Bolton@republicservices.com; linda.birtel@awin.com,NULL,Y,0,NULL,
402766,1319,PRIMARY,GREEN DAY WASTE,3909 Riverdale Rd.,,Greensboro,NC,27406,,(336) 482-3060,,mmcdonald@greendaywaste.com,NULL,Y,0,NULL,
402767,1320,PRIMARY,GREENLEAF NURSERY,28406 Highway 82,,Park Hill,OK,74451,,(800) 331-2982,,Roger_dunn@greenleafnursery.com,,Y,0,NULL,
402768,1321,PRIMARY,GREENLEAF NURSERY CO- NC,2349 Chinquapin Rd,,Tarboro,NC,27886,,(877) 331-2982,,Robert_kerns@greenleafnursery.com,,Y,0,NULL,
402769,1322,PRIMARY,HIGH DESERT RECYCLING,2313 MENDENHALL DR,,NORTH LAS VEGAS,NV,89081,,(541) 953-8235,,ccasey@sutta.com,NULL,Y,0,NULL,
402770,1323,INVOICE,MASTER FIBERS INC,5109 Edith Blvd,,Albuquerque,NM,87107,,(505) 345-6413,,"hevalverde@masterfibers.com, ib@scrapmanagement.com",(505) 991-1632,Y,0,NULL,
402771,1324,PRIMARY,MONROVIA - VISALIA,32643 Road 196,PO Box 489,Woodlake,CA,93286-0489,,(559) 564-0146,,nmorrill@monrovia.com,NULL,Y,0,NULL,
402772,1325,PRIMARY,MONROVIA GROWERS,"4001 Moorefield Road,",,Springfield,OH,45502,,(800) 995-4001,,koates@monrovia.com,NULL,Y,0,NULL,
402773,1326,PRIMARY,POWERHOUSE RECYCLING,220 Ryan Patrick Drive,,Salisbury,NC,28147,,(704) 322-3093,,mk@powerhouserecycling.com; ch@powerhouserecycling.com; eh@powerhouserecycling.com; bh@powerhouserecycling.com; ib@scrapmanagement.com,,Y,0,NULL,
402774,1327,PRIMARY,SPOKANE RECYCLING PRODUCTS,3407 E Main Ave,,Spokane,WA,99202,,(509) 535-0284,,rsteele2@wm.com; MBowley@WM.com,NULL,Y,0,NULL,
402775,1328,PRIMARY,THE SUTTA COMPANY,336 Adeline Street,,Oakland,CA,94607,,(541) 953-8235,,ccasey@sutta.com,NULL,Y,0,NULL,
402776,1329,PRIMARY,WILMINGTON PAPER CORP,20 Hook Mtn. Road,P.O. Box 689,Pine Brook,NJ,7058,,(973) 830-8236,,pbellafiore@wpcrms.com,NULL,Y,0,NULL,
402777,1330,PRIMARY,WPPP WAREHOUSE,9400 Hall Road,,Downey,CA,90241-5365,,(800) 803-9777,,ralph.orsino@verizon.net; NatashaL@wppp.com ; MelissaD@wppp.com; ib@scrapmanagement.com,,Y,0,NULL,
402778,1331,PRIMARY,ZOOK'S PLASTIC RECOVERY,183  S.Farmersville Rd.,,Leola,PA,17540,,(717) 656-4422,,zook.daniel1@gmail.com; ib@scrapmanagement.com,,Y,0,NULL,
402779,1332,PRIMARY,AMD PAPER RECYCLING,9 Forbes Road,PO Box 48,Trafford,PA,15085,,(412) 400-1150,,,,Y,0,NULL,
402780,1333,PRIMARY,ANTHRACITE AUTO PARTS,900 S 5th avenue,,Scranton,PA,18504,,(570) 342-0666,,cpatch@anthraciteauto.net,NULL,Y,0,NULL,
402781,1334,PRIMARY,CANUSA HERSHMAN RECYCLING CO,45 Northeast Industrial Drive,,Branford,CT,6405,,(203) 315-3104,,tdenello@ct.chrecycling.com,NULL,Y,0,NULL,
402782,1335,PRIMARY,CASELLA WASTE SYSTEMS,PO BOX 1364,,Williston,VT,5495,,(207) 286-1668,,Jeffrey.Dumont@casella.com; rp@scrapmanagement.com,,Y,0,NULL,
402783,1336,INVOICE,CITY CARTING & RECYCLING,P.O. Box 412574,,Boston,MA,6907,,(203) 324-1869  x3402,,michaelf@citycart.net; rp@scrapmanagement.com,,Y,0,NULL,
402784,1337,PRIMARY,CLEAN MANAGEMENT ENVIRONMENTAL GROUP,915 Industrial Road,PO Box 1606,Walterboro,SC,29488,,(843) 538-8099,,lpenfield@cleanmanagement.com,NULL,Y,0,NULL,
402785,1338,PRIMARY,CLINTON NURSERIES INC,517 POND MEADOW ROAD,BOX 679,Westbrook,CT,6498,,(860) 399-2054,,MLupone@cngrp.com; rp@scrapmanagement.com,,Y,0,NULL,
402786,1339,INVOICE,CONIGLIARO INDUSTRIES,701 Waverley Place,,Framingham,MA,1702,,(508) 872-9668,,willie@conigliaro.com; rp@scrapmanagement.com,,Y,0,NULL,
402787,1340,PRIMARY,"CSI PLASTICS, INC.",697 Main St.,,Holden,MA,1520,,(508) 829-7353,,csiplastics@cs.com,NULL,Y,0,NULL,
402788,1341,PRIMARY,DATA GUARD RECYCLING,PO BOX 480,,Nassau,DE,19969,,(302) 337-8870,,dataguard@verizon.net,NULL,Y,0,NULL,
402789,1342,PRIMARY,DRUMCO,142 Technology Drive,,Arkadelphia,AR,71923,,(870) 230-8800,,bsmith@drumco.com,NULL,Y,0,NULL,
402790,1343,PRIMARY,EL HARVEY & SONS,68 Hopkinton Rd Route 135,,Westboro,MA,01581-2126,,(508) 836-3000,,baharvey@elharvey.com; shipping@elharvey.com; rpereira@ucsincny.com; jmcdonnell@elharvey.com; ib@ucsincny.com; rp@scrapmanagement.com,,Y,0,NULL,
402791,1344,PRIMARY,"ENVIRONMENTAL SOLUTIONS INTERNATIONAL, IN",546 Upchurch Lane,,Walteboro,SC,29488,,,,,NULL,Y,0,NULL,
402792,1345,PRIMARY,EOMS RECYCLING INC,318 Manley Street #7,,W. Bridgewater,MA,2379,,(508) 587-9686,,bboucher@kingofcardboard.net,NULL,Y,0,NULL,
402793,1346,PRIMARY,"FIRST CAPITOL FIBERS, INC.",PO BOX 867,,York,PA,17405,,(717) 812-9601,,bplaza@firstcapitalfibers.com,NULL,Y,0,NULL,
402794,1347,PRIMARY,FITCHBURG RECYCLE & SALVAGE CENTER,150 Benson Street,,Fitchburg,MA,1420,,(978) 375-4265,,fioreinc@hotmail.com,NULL,Y,0,NULL,
402795,1348,PRIMARY,FOREST FIBERS INC.,5000 Armand Frappier,,St-Hubert,,J3Z 1G5,,(450) 466-6688,,shelley@forestfibersinc.com,NULL,Y,0,NULL,
402796,1349,PRIMARY,GILBERTIE'S HERB GARDENS & LANDSCAPE,659 Sporthill Road,,Easton,CT,6612,,(203) 452-0913,,  Renee@GilbertiesHerbs.com,NULL,Y,0,NULL,
402797,1350,PRIMARY,GOLDMAN RECYCLING,1701 E 14th Street,,Little Rock,AR,72202,,(602) 550-8332,,rpierce@goldmanrecycling.com,NULL,Y,0,NULL,
402798,1351,PRIMARY,GREENSTAR RECYCLING - PITTSBURGH,4100 Grand Ave,,Pittsburgh,PA,15225,,(412) 250-0275,,rp@scrapmanagement.com,,Y,0,NULL,
402799,1352,PRIMARY,"GREENSTAR ALLENTOWN, LLC",PO Box 953145,,St. Louis,MO,63195-3145,,(610) 262-6988,,Pam.Horvath@greenstar-na.com,NULL,Y,0,NULL,
402800,1353,PRIMARY,GREENSTAR RECYCLING - AKRON,1535 Exeter Road,,Akron,OH,44306,,(412) 250-0275,,Shannon.Topka@greenstarrecycling.com,NULL,Y,0,NULL,
402801,1354,PRIMARY,HANNA PAPER RECYCLING,31 suffolk road,,Mansfield,MA,2048,,(508) 339-3210,,jjelson@hannapaper.com,NULL,Y,0,NULL,
402802,1355,PRIMARY,LL&S,59 Stiles Road,Suite 106,Salem,NH,3079,,(603) 894-9800,,eddie@lls.mv.com,NULL,Y,0,NULL,
402803,1356,PRIMARY,MCCLANE FOODSERVICE,7501 Century Park Drive,,Manassas,VA,20109,,(703) 393-6005,,Jay.Savage@McLaneFS.com,NULL,Y,0,NULL,
402804,1357,INVOICE,NH KELMAN,41 Euclid Street,,Cohoe,NY,12047,,(518) 237-5133,,occking@aol.com; cpeterson@nhkelman.com; rp@scrapmanagement.com,,Y,0,NULL,
402805,1358,PRIMARY,"NCB COMMODITIES, INC.",3340 Concord Rd,PO Box 3338,York,PA,17402-0338,,(717) 840-1844,,jsaraceni@ncbcommodities.com,NULL,Y,0,NULL,
402806,1359,INVOICE,WIN WASTE INNOVATIVE,PO Box 830409,,Philadelphia,PA,19182-0409,,(508) 509-7540,,paul@nerecycling.com,NULL,Y,0,NULL,
402807,1360,INVOICE,OPR SYSTEMS INC,235 Andover St.,,Wilmington,MA,1887,,(978) 694-1450,,dcameron@oprsystems.com; rp@scrapmanagement.com,,Y,0,NULL,
402808,1361,PRIMARY,ORE RECOVERED MATERIAL,P. O. Box 1181,,Clinton,AR,72031,,(800) 518-7251,,ore@artelco.com; rp@scrapmanagement.com,,Y,0,NULL,
