partner_id,Type,is_remit,is_invoice_entity,is_facility,Alias,company_id,address,adderess2,city,state,zip,country,Contact,Phone,Email
ABBOTT,Primary,,,,INVOICE,ABBOTT,100 Abbott Park Rd,,Abbott Park,IL,60064,,Tyler Lumley,224-668-0439,Tyler.Lumley@Abbott.com; nathan.martin1@abbott.com
ABBOTT,Location,,,,PORTSMOUTH VA,ABBOTT,1342 Court Street,,Portsmouth,VA,23704,,Nathan Martin,800-340-4029,nathan.martin1@abbott.com;nathan.martin1@abbott.com
ABBOTT,Remit,,,,PRIMARY ADDRESS,ABBOTT,1342 Court St,,Portsmouth,VA,23704,,,,
ABM POLYMERS INC,Inv/Remit,,,,INVOICE,ABM POLYMERS INC,1410 Emerald Mountain Parkway,,Wetumpka,AL,36093,,Bill McNeil,(334) 567-6525,bill@abmpolymers.com
ACCURATE PAPER RECYCLING,Remit,,,,INVOICE,ACCURATE PAPER RECYCLING,508 E Baltimore Ave,,Lansdowne,PA,19050,,Holly Peticca,610.623.7772,Holly@accuraterecycling.com
ACE IRON & METAL INC,Remit,,,,INVOICE,ACE IRON & METAL INC,11 3rd Ave,,Joliet,IL,60433-1849,United States,Arin Freeman & Jason Gaither,815-723-2612,arin@acemet.com; jason@ACEMET.COM
ACE PLASTIC,Inv/Remit,,,,INVOICE,ACE PLASTIC,7942 North 3350 East Rd,,Chatsworth,IL,60921,,Sachin Patel,(815) 635- 3737,officemanager@aceplasticinc.com; sp@aceplasticinc.com
ACE PLASTIC,Location,,,,"LINCOLN, IL",ACE PLASTIC,1119 Kickapoo St,,Lincoln,IL,62656,,,,
ACHEM INDUSTRY AMERICA INC,Remit,,,,INVOICE,ACHEM INDUSTRY AMERICA INC,3000 Stitt Street,Suite 130,Monroe,NC,28110,,Laura Purser,704-283-6144,laura.purser@achem.ycgroup.co; ib@scrapmanagement.com
ACI PLASTICS WEST,Invoice,,,,INVOICE,ACI PLASTICS WEST,2945 Davison Road,,Flint,MI,48506,,"Tony McGee, Jennifer Jarman",810-767-3800,TMcgee@aciplastics.com; jjarman@aciplastics.com; ib@ucsincny.com
ACI PLASTICS WEST,Location,,,,"TEMPE, AZ",ACI PLASTICS WEST,5865 S. Kyrene Road,Suite 2,Tempe,AZ,85282,,,,
ACORN FARMS,Remit,,,,PRIMARY,ACORN FARMS,7679 WORTHINGTON ROAD,,GALENA,OH,43021,,Dick Trumpower,(614) 891-9348,richard@jtrumpower.com; sa@scrapmanagement.com;richard@jtrumpower.com; sa@scrapmanagement.com
ACORN FARMS,Location,,,,"ZANESVILLE, OH",ACORN FARMS,5880 Memory Rd,,Zanesville,OH,43702,,Dick Trumpower,(614) 891-9348,richard@jtrumpower.com
ADAMS PLASTICS,Inv/Remit,,,,INVOICE,ADAMS PLASTICS,1125 Carnegie St,,Rolling Meadows,IL,60008,United States,Rob Levoy,708-288-6867,recycling@adamsplastics.com; ib@ucsincny.com
ADAMS PLASTICS,Location,,,,PRIMARY ADDRESS,ADAMS PLASTICS,1125 Carnegie St,,Rolling Meadows,IL,60008,United States,,,
ADUSA DISTRIBUTION,Remit,,,,INVOICE,ADUSA DISTRIBUTION,2085 Harrison Rd,,Salisbury,NC,28147,United States,Corey Peebles,704-633-8250 x8250,Corey.Peebles@adusasc.com
ADUSA DISTRIBUTION,Location,,,,FOOD LION SALISBURY,ADUSA DISTRIBUTION,2110 Executive Drive,,Salisbury,NC,28147,United States,Corey Peebles,704-633-8250 x8250,Corey.Peebles@adusasc.com
ADVANCE DRUM SERVICE INC,Remit,,,,INVOICE,ADVANCE DRUM SERVICE INC,1835 Dickerson Drive,,Mableton,GA,30126,,Eric Bernath,(404) 699- 7048,eric@advancedrum.com; lm@scrapmanagement.com
ADVANCE PALLET INC,Remit,,,,INVOICE,ADVANCE PALLET INC,600 Woodbury Street,,South Elgin,IL,60177,,Eric Girman,847-697-5700,"EGirman@advancepalletinc.com, ab@scrapmanagement.com"
ADVANCED DISPOSAL,Remit,,,,PRIMARY,ADVANCED DISPOSAL,8880 Old Federal Rd,,Ball Ground,GA,30107,,Nicole Mask,(678) 710-2075,zpoucher@advanceddisposal.com; cslade@advanceddisposal.com; nmask@advanceddisposal.com; rp@scrapmanagement.com;zpoucher@advanceddisposal.com; cslade@advanceddisposal.com; nmask@advanceddisposal.com; rp@scrapmanagement.com
ADVANCED DISPOSAL,Location,,,,ADVANCED DISPOSAL ALPHARETTA,ADVANCED DISPOSAL,5680 Shirlee Industrial Way,,Alpharetta,GA,30004,United States,Nicole Mask,678-710-2075,Zachary Poucher &lt;zpoucher@advanceddisposal.com&gt;; Charlie Slade &lt;cslade@advanceddisposal.com&gt;; Nicole Mask &lt;nmask@advanceddisposal.com&gt;
ADVANCED DISPOSAL WI,Remit,,,,INVOICE (PLOVER),ADVANCED DISPOSAL WI,600 Moore Rd,,Plover,WI,54467,United States,Jeff Zillich,(715) 459-2023,"Jeff.Zillich@advanceddisposal.com, lm@scrapmanagement.com"
ADVANCED DRAINAGE SYSTEMS,Invoice,,,,INVOICE,ADVANCED DRAINAGE SYSTEMS,"401 Olive St,",,Findlay,OH,45840,,Tom Leber,(419) 424-8230,tom.leber@ads-pipe.com;tom.leber@ads-pipe.com
ADVANCED DRAINAGE SYSTEMS,Location,,,,"Green Line Polymers, Inc.","Green Line Polymers, Inc.",22793 Rte. 66 N,,Shippenville,PA,16254,United States,,,
ADVANCED DRAINAGE SYSTEMS,Location,,,,"PANDORA, OH",ADVANCED DRAINAGE SYSTEMS,501 Basinger Road,,Pandora,OH,45877,,,,
ADVANCED IMPACT TECHNOLOGIES INC,Inv/Remit,,,,INVOICE,ADVANCED IMPACT TECHNOLOGIES INC,2310 Starkey Rd,,Largo,FL,33771,,Jeff Besse,727 287 4620,eferriole@impactait.com; ib@scrapmanagement.com; jbesse@LTISG.com; panderson@ltisg.com;
ADVANCED IMPACT TECHNOLOGIES INC,Location,,,,"FLEMINGTON, NJ",ADVANCED IMPACT TECHNOLOGIES INC,112 CHURCH ST,,FLEMINGTON,NJ,8822,United States,,,
ADVANCED METALS,Remit,,,,INVOICE,ADVANCED METALS,1201 E 12th St.,,Lamar,MO,64759,United States,Mark Merritt,,mmerritt@advancedmetalusa.com; ib@scrapmanagement.com
ADVANCED METALS,Location,,,,PICK UP ADDRESS,ADVANCED METALS,1701 Maple St,,Lamar,MO,64759,United States,Mark Merritt,303-842-9536,mmerritt@advancedmetalusa.com; ib@scrapmanagement.com;mmerritt@advancedmetalusa.com; ib@scrapmanagement.com
ADVANCED WASTE MANAGEMENT,Primary,,,,INVOICE,ADVANCED WASTE MANAGEMENT,6675 Hunter Rd,,Talbott,TN,37877,,John,(865) 414-9412,advancedwastemanagement@yahoo.com; sa@scrapmanagement.com
ADVANCED WASTE MANAGEMENT,Remit,,,,PRIMARY ADDRESS,ADVANCED WASTE MANAGEMENT,1137 Harold Patterson Rd,,Dandridge,TN,37725,,,,
ADVANTAGE PALLETS,Remit,,,,INVOICE,ADVANTAGE PALLETS,1652 Hubbard Rd,,East Aurora,NY,14052,,Jason,716-341-2496,JasonM341@gmail.com
ADVANTAGE PALLETS,Location,,,,LACKAWANNA NY,ADVANTAGE PALLETS,2800 Hamburg Turnpike,,Lackawanna,NY,14218,,Jason,(716) 341-2496,JasonM341@gmail.com;JasonM341@gmail.com
AGRI-LINK PLASTICS IINC,Remit,,,,INVOICE,AGRI-LINK PLASTICS INC,296 E. Wutchumna Ave,,Woodlake,CA,93286,,Barbara/Kimberly,(559) 564-2889,barbieagrilink@aol.com; kimberlyagrilink@aol.com; jimcttinc@aol.com;barbieagrilink@aol.com; kimberlyagrilink@aol.com; jimcttinc@aol.com
AJ'S RECYCLING SERVICES,Inv/Remit,,,,INVOICE,AJ'S RECYCLING SERVICES,3111 East Kilgore Road,,Kalamazoo,MI,49001,,Andy Johnson,(269) 806-2406,ajsrecyclingservices@gmail.com; ab@scrapmanagement.com;ajsrecyclingservices@gmail.com; ab@scrapmanagement.com
AJ'S RECYCLING SERVICES,Location,,,,WAREHOUSE,SUNCOAST,3655 Illinois Ave.,,St. Charles,IL,60194,,Jose,630-461-7157,
AKROTEX EXTRUSION INC,Remit,,,,INVOICE,AKROTEX EXTRUSION INC,PO Box 1508,Attn: Deesie Garza,Orange,TX,77630,United States,Bruce Byerly,(409) 886-0006,brucebyerly@akrotex.com
AKROTEX EXTRUSION INC,Location,,,,PRIMARY ADDRESS,AKROTEX EXTRUSION INC,1804 Austin St.,,Orange,TX,77630,United States,,,
AKT LOGISTICS LLC,Remit,,,,INVOICE,AKT LOGISTICS LLC,PO Box 2166,,Richmond,KY,40476,,Ashley Reisig,859-624-9670,ashleyreisig@hotmail.com
ALA RECYCLING INDUSTRIES,Inv/Remit,,,,INVOICE,ALA RECYCLING INDUSTRIES,1575 Beacon Street,Suite 3F,Brookline,MA,2446,,Alan Liss - Kim - Daiisy,(617) 332-3280,kim@alarecycling.com; Daisy@alarecycling.com; alan@alarecycling.com; alagroup@alarecycling.com;kim@alarecycling.com; Daisy@alarecycling.com; alan@alarecycling.com; alagroup@alarecycling.com
ALA RECYCLING INDUSTRIES,Location,,,,ALA - BOSTON,ALA RECYCLING INDUSTRIRES,36 Sterling Road,,Billerica,MA,1862,,Kim,(617) 332-3280,kim@alarecycling.com; Daisy@alarecycling.com; alagroup@alarecycling.com
ALA RECYCLING INDUSTRIES,Location,,,,ALA - GREEN BAY,ALA RECYCLING INDUSTRIRES,200 Ninth Street,,Green Bay,WI,54303,,Kim Hannon,(617) 332-3280,alagroup@alarecycling.com; kim@alarecycling.com; Daisy@alarecycling.com
ALA RECYCLING INDUSTRIES,Location,,,,ALA - MICHIGAN CITY,ALA RECYCLING INDUSTRIRES,728 West US Highway 20,,Michigan City,IN,46360,,Kim Hannon,(617) 332-3280,kim@alarecycling.com; Daisy@alarecycling.com; alagroup@alarecycling.com
ALBERT BROS INC,Remit,,,,INVOICE,ALBERT BROS INC,225 East Aurora St,,Waterbury,CT,6721,United States,Nicholas Morin,203-819-1101,nick@albertbros.com
ALL BUSINESS & COMMERCIAL RECYCLING,Remit,,,,INVOICE,ALL BUSINESS & COMMERCIAL RECYCLING,810 E 7th St,,North Platte,NE,69101,,Pamela Pacheco,(308) 534-2464,pamela@abcrecyclingco.com
ALL PALLET RECYCLING LLC,Remit,,,,INVOICE,ALL PALLET RECYCLING LLC,60 Belamos Ave,P.O. Box 290677,Wethersfield,CT,,United States,Darcy,(860) 573-6891,apr903@gmail.com; rp@scrapmanagement.com
ALLAN COMPANY,Invoice,,,,INVOICE,ALLAN COMPANY,13 Athletes Way,,Mt Juliet,TN,37122,,Deborah Fernandez,626-962-4047 xt1244,dfernandez@allancompany.com; sa@scrapmanagement.com
ALLAN COMPANY,Remit,,,,PRIMARY ADDRESS,ALLAN COMPANY,PO BOX 51333,,LOS ANGELES,CA,90051,,,,
ALLEGHENY RECYCLED PRODUCTS,Remit,,,,INVOICE,ALLEGHENY RECYCLED PRODUCTS,"4201 Grand Ave, Ste 1",,Pittsburg,PA,15225,,Kate Matz,(772) 349-2497,kmatz@arpallet.com; JCory@arpallet.com; john.hart@48forty.com; rpereira@ucsincny.com
ALLEN COUNTY RECYCLERS INC.,Inv/Remit,,,,PRIMARY,ALLEN COUNTY RECYCLERS INC.,PO Box 1264,541 South Central,Lima,OH,45802,United States,Jeremy Wright,(419) 223-5010,recycle@rubbernuggets.com;recycle@rubbernuggets.com
ALLEN COUNTY RECYCLERS INC.,Location,,,,DELIVERY ADDRESS,ALLEN COUNTY RECYCLERS  INC,700 East Wayne St.,,LIMA,OH,45801,,Jeremy Wright,(419 )223-5010,recycle@rubbernuggets.com;aakopyan@ucsincny.com
ALLEN RECYCLING,Remit,,,,INVOICE,ALLEN RECYCLING,100 Industrial Drive,,Canton,MS,39046-3214,United States,Allen,601-214-4188,RECYALLEN6@BELLSOUTH.NET
ALLIED PALLET CO,Remit,,,,INVOICE,ALLIED PALLET CO,7151 Poindexter Rd.,,New Kent,VA,23124,,Kosal Som,(804) 966-5597,ceo@alliedpalletcompany.com; rp@scrapmanagement.com
ALLIED PAPER STOCK,Remit,,,,INVOICE,ALLIED PAPER STOCK,345 Eastern Parkway,,Farmingdale,NY,11735,,John Tuozzo,516-234-8991,jtooz8265@gmail.com; rp@scrapmanagement.com
ALLIED RESOURCE RECOVERY INC,Remit,,,,INVOICE,ALLIED RESOURCE RECOVERY INC,1911 S. 80th Street,,West Allis,WI,53219,United States,Nelson Dos Reis,(262) 436-0128,nelsond@alliedresourcerecovery.com; dispatch@ALLIEDRESOURCERECOVERY.COM; yklevtsov@ucsincny.com; jb@scrapmanagement.com
ALLIED RESOURCE RECOVERY INC,Location,,,,WAUKESHA RECYCLING / ALLIED RESOURCE RECOVERY,WAUKESHA RECYCLING / ALLIED RESOURCE RECOVERY INC,1001 Tesch Court,,Waukesha,WI,53186,,nelsond,(262) 436-0128,nelsond@alliedresourcesrecovery.com; dispatch@ALLIEDRESOURCERECOVERY.COM
ALLSTAR RECYCLING PARTNERS LLC,Remit,,,,INVOICE,ALLSTAR RECYCLING PARTNERS LLC,PO Box 3629,,Muscle Shoals,AL,35662,,Joseph Goggans,256-324-8865,josephg.allstar@gmail.com; afreeman17@aol.com; lm@scrapmanagement.com
ALLSTAR RECYCLING PARTNERS LLC,Location,,,,"TOWN CREEK, AL",ALLSTAR RECYCLING PARTNERS LLC,175 Auburn Street,,Town Creek,AL,35672,,Joseph Goggans,256-324-8865,
ALLY LOGISTICS,Primary,,,,INVOICE,ALLY LOGISTICS,PO Box 14027,,Cincinnati,OH,45250,,Max Zemaitis,616.818.7467,max.zemaitis@allylogistics.com; alyssa.napolitan@allylogistics.com; scrapmanagement@allylogistics.com; jenna.bouwkamp@allylogistics.com; ar@allylogistics.com
ALLY LOGISTICS,Remit,,,,PRIMARY ADDRESS,ALLY LOGISTICS,WINTRUST BANK N.A.,FBO ALLY LOGISTICS LLC  PO BOX 6784,CAROL STREAM,IL,60197,,,,
ALTERNATE SOURCE RECYCLING,Inv/Remit,,,,INVOICE,ALTERNATE SOURCE RECYCLING,107 W. Monroe St,,South Bend,IN,46601,,Todd Hess,765-508-1321,marcus@alternatesourcerecycling.com; alternatesourcerecycling@gmail.com;
ALTERNATE SOURCE RECYCLING,Location,,,,BELVIDERE IL,ALTERNATE SOURCE RECYCLING,2091 Tripp Rd,,Belvidere,IL,61008,,Marcus Galloway,859-308-2583,marcus@alternatesourcerecycling.com
ALTERNATE SOURCE RECYCLING,Location,,,,SOUTH BEND IN,ALTERNATE SOURCE RECYCLING,3113 S. Gertrude St.,,South Bend,IN,46614,,Todd Hess,765-508-1321,marcus@alternatesourcerecycling.com; alternatesourcerecycling@gmail.com;;marcus@alternatesourcerecycling.com; alternatesourcerecycling@gmail.com;
ALUF PLASTICS,Inv/Remit,,,,INVOICE,ALUF PLASTICS,2 Glenshaw St,,Orangeburg,NY,10962,United States,Elvis Espinal,(845)365-2200 X191,elvis.e@alufplastics.com; nawras.m@alufplastics.com; Angelica.d@alufplastics.com; elvis.e@alufplastics.com; Nader.H@alufplastics.com; Lisa.c@alufplastics.com
AMERICAN DISMANTLER,Inv/Remit,,,,INVOICE,AMERICAN DISMANTLER,1791 Bellevue Street,,Detroit,MI,48207,,Jordan,(313) 579-2110,jordan@americandismantler.com;jordan@americandismantler.com
AMERICAN FIBER SERVICES LLC,Remit,,,,INVOICE,AMERICAN FIBER SERVICES LLC,2400 Lake Park Drive,Suite 425,Smyrna,GA,30080,,Becky Sousoulas,(615) 390- 2686,BSousoulas@amfiberservices.com
AMERICAN FIBER SERVICES LLC,Location,,,,"CENTERVILLE, TN",Hickman County Solid Waste,2220 Skyview Dr,,Centerville,TN,37033,United States,Darlene & Troy,931-729-2136,BSousoulas@amfiberservices.com
AMERICAN FIBER SERVICES LLC,Location,,,,CLANTON AL,Performance Foodservice Alabama,2450 Big M Blvd,,Clanton,AL,35046,,Becky Sousoulas,(615) 390- 2686,BSousoulas@amfiberservices.com
AMERICAN FIBER SERVICES LLC,Location,,,,LEWISBURG TN,3 J'S RECYCLING,1424 Higgs Rd.,,Lewisburg,TN,37091,,Becky Sousoulas,(615) 390- 2686,BSousoulas@amfiberservices.com;BSousoulas@amfiberservices.com;BSousoulas@amfiberservices.com
AMERICAN FIBER SERVICES LLC,Location,,,,"PINEY FLATS, TN",AMERICAN FIBER SERVICES LLC,857 Mountain View Dr.,,Piney Flats,TN,37686,United States,Becky,(615) 390- 2686,becky@planetrecycling.com
AMERICAN METAL & PAPER RECYCLING INC,Primary,,,,INVOICE,AMERICAN METAL & PAPER RECYCLING INC,935 Schoenhaar Drive,,West Bend,WI,53090,,Nelson Dos Reis,262-335-9604,nelson@americanmpr.com;barney@americanmpr.com; Chall@Americanmpr.com; ab@scrapmanagement.com
AMERICAN METAL & PAPER RECYCLING INC,Location,,,,KEWASKUM,AMERICAN METAL & PAPER RECYCLING INC,7651 Otten Drive,,Kewaskum,WI,53040,,Nelson Dos Reis,262-335-9604,nelson@americanmpr.com; barney@americanmpr.com;ab@scrapmanagement.com
AMERICAN METAL & PAPER RECYCLING INC,Remit,,,,PRIMARY ADDRESS,AMERICAN METAL & PAPER RECYCLING INC,PO Box 436,,Kewaskum,WI,53040-0436,,,,
AMERICAN PALLET INC,Remit,,,,INVOICE,AMERICAN PALLET INC,PO Box 17615,,Richmond,VA,23226,United States,Bill Deep,(804) 751-1826,wdeep@americanpalletinc.com; ib@scrapmanagement.com
AMERICAN RECYCING OF WNC,Invoice,,,,INVOICE,AMERICAN RECYCING OF WNC,1291 Sand Hill Road,,Candler,NC,28715,,Theresa Davis ; Ron Moore,(828) 418-0777,rmoore@amrecycling.com; tdavis@amrecycling.com
AMERICAN RECYCLING SERVICES,Remit,,,,INVOICE,AMERICAN RECYCLING SERVICES,21 EDGEBORO ROAD,,EAST BRUNSWICK,NJ,8816,United States,Steven,732-390-5305,steven@swsnjny.com; aa@scrapmanagement.com
AMINO TRANSPORT INC,Remit,,,,INVOICE,AMINO TRANSPORT INC,PO 54220,,Hurst,TX,76054,United States,Taylor Wood,817-440-2718,Taylor@shipamino.com
AMINO TRANSPORT INC,Location,,,,DALLAS,"AMINO TRANSPORT, INC.",3838 Oak Lawn Ave,,Dallas,TX,75219,United States,Taylor Wood,817-440-2718,Taylor@shipamino.com
AMP ROBOTICS CORP,Inv/Remit,,,,INVOICE,AMP ROBOTICS CORP,1875 Taylor Ave.,,Louisville,CO,80027,United States,,,
AMP ROBOTICS CORP,Location,,,,ATLANTA GA,AMP ROBOTICS CORPORATION,1995 Lithonia Industrial Boulevard,,Lithonia,GA,30058,United States,Scott Fidler,(860) 918-2748,scott.fidler@amprobotics.com; ib@scrapmanagement.com
AMP ROBOTICS CORP,Location,,,,DENVER CO,AMP ROBOTICS CORPORATION,1500 Cherry Street,Suite A,Louisville,CO,80027,,Scott Fidler,(860) 918-2748,scott.fidler@amprobotics.com; ib@scrapmanagement.com
AMP ROBOTICS CORP,Location,,,,SOLON OH,AMP ROBOTICS CORPORATION,6111 Cochran Rd.,,Solon,OH,44139,United States,Justin Davis,239-309-4654,Justin.davis@ampsortation.com; ib@scrapmanagement.com
AMS PALLET SYSTEMS,Inv/Remit,,,,INVOICE,AMS PALLET SYSTEMS,2 Kleen Way,,Holbrook,MA,2343,United States,Chris,781-767-9001,AMS_PALLETS@yahoo.com; office@amspallets.com;  rp@scrapmanagement.com
AMWARE EXPRESS LLC,Remit,,,,PRIMARY,AMWARE EXPRESS LLC,19801 Holland Road,,Brook Park,OH,44142,,Mark,(440) 836-3729,drayage@amware.com;drayage@amware.com
Amy McFadden,Remit,,,,INVOICE,Amy McFadden,,,,,,,,,
ANGEL OF SHAVANO RECYCLING LLC,Remit,,,,INVOICE,ANGEL OF SHAVANO RECYCLING LLC,PO Box 69,,Poncha Springs,CO,81242,,Mickey Barry,(719) 207-1197,shavanorecycling@gmail.com; jb@ucsincny.com
ANGEL OF SHAVANO RECYCLING LLC,Location,,,,PONCHA SPRINGS,ANGEL OF SHAVANO RECYCLING LLC,185 Quigot Court,,Poncha Springs,CO,81242,,Mickey Barry,(719) 207-1197,shavanorecycling@gmail.com; jb@ucsincny.com
ANSUYA POLYMERS,Remit,,,,INVOICE,ANSUYA POLYMERS,3016 Canal Street,,Houston,TX,77003,United States,Don Walker,(832) 455-3605,donwalkerve@gmail.com
ANTEK MADISON PLASTICS USA LTD,Inv/Remit,,,,INVOICE,ANTEK MADISON PLASTICS USA LTD,8822 S. Dobson Ave,,Chicago,IL,60619,,Karen Francis,416-321-1170,karen@antekmadison.com; strmaterialinc@gmail.com; ab@ussmrecycle.com
ANTEK MADISON PLASTICS USA LTD,Location,,,,CHICAGO,ANTEK MADISON PLASTICS USA LTD,8822 S. Dobson Ave,,Chicago,IL,60619,,Daniel Villa,773-933-0900,karen@antekmadison.com; daniel@antekmadison.com
ANTHRACITE AUTO PARTS,Remit,,,,PRIMARY,ANTHRACITE AUTO PARTS,900 S 5th avenue,,Scranton,PA,18504,,Chris Patchoski,(570) 342-0666,cpatch@anthraciteauto.net;cpatch@anthraciteauto.net
AOWR,Inv/Remit,,,,INVOICE,AOWR,477 Connecticut Blvd Suite 203,,East Hartford,CT,6108,United States,Ashanttee Peters,(860) 380-3008,customerservice@aowr-llc.com; ib@scrapmanagement.com
AOWR,Location,,,,"AUBURN, MA",Quantix Distribution Center,28 Millbury St,,Auburn,MA,1501,,Ashanttee Peters,,customerservice@aowr-llc.com
AOWR,Location,,,,BAYTOWN TX,A&R PLANTIGISTIXS,8905 East Grand Parkway S,,Baytown,TX,77523,,customerservice,,customerservice@aowr-llc.com; ib@scrapmanagement.com
AOWR,Location,,,,CAINHOY SC,AOWR,1031 LeGrand Ave,,Cainhoy,SC,29492,,,,
AOWR,Location,,,,FAIRBURN GA,Quantix,4800 Coates Dr,,Fairburn,GA,30213,,Ashanttee Peters,(860) 380-3008,customerservice@aowr-llc.com;customerservice@aowr-llc.com
AOWR,Location,,,,HILLSBOROUGH TOWNSHIP NJ,Mid State Packaging/ Quantix,152 US-206,Building 17F,Hillsborough Township,NJ,8844,United States,Joanne,908-434-6513,customerservice@aowr-llc.com; ib@scrapmanagement.com; jeversole@quantixscs.com
AOWR,Location,,,,"PASADENA, TX",A&R Logistics,4100 Malone Drive,,Pasadena,TX,77507,United States,Ashanttee Peters,,customerservice@aowr-llc.com; ib@scrapmanagement.com
AOWR,Location,,,,RINCON GA,QUANTIX,1004 Gateway Parkway,Ste 200,Rincon,GA,31326,,Alexa Fowler,912-221-5069,customerservice@aowr-llc.com; ib@scrapmanagement.com
APJ RECYCLING,Inv/Remit,,,,INVOICE,APJ RECYCLING,401 N CARROLL AVE #180,,SOUTHLAKE,TX,76092,,Dusti Davis,682-841-1303,Dusti@APJrecycling.com; Alexandria@APJrecycling.com; Adam@APJrecycling.com; Kelly@apjrecycling.com
APJ RECYCLING,Location,,,,COMMERCE CA,Greenway2day Mgt LLC,6557 W Flotilla St,Dock 7,Commerce,CA,,,Dusti Davis,682-841-1303,Dusti@APJrecycling.com; Alexandria@APJrecycling.com; Adam@APJrecycling.com;;Dusti@APJrecycling.com; Alexandria@APJrecycling.com; Adam@APJrecycling.com;
APJ RECYCLING,Location,,,,DALLAS TX,APJ RECYCLING,3330 Pluto Dr.,,Dallas,TX,75212,,,,
APJ RECYCLING,Location,,,,FORT WORTH TX,APJ RECYCLING,"990 Haltom Rd, Suite 140",,Fort Worth,TX,76117,,Adam Socket,(817) 228-2287,Adam@APJrecycling.com
APPERTAIN CORP,Remit,,,,INVOICE,APPERTAIN CORP,302 Eighth St.,,Pulaski,TN,38478,,Anne Davis,(931) 363-8284,anne_davis@appertaincorp.com; sa@scrapmanagement.com
APPLETON PALLETS,Remit,,,,INVOICE,APPLETON PALLETS,N 3080 Jeske Rd,,Appleton,WI,54913,,Justin Rettler,(920) 830-1248,justinrettler12@gmail.com; ss@scrapmanagement.com
APS RECYCLE INC,Remit,,,,INVOICE,APS RECYCLE INC,2782 Caraway Dr,,Tucker,GA,30084,,Ken Jalia,(404) 642-7929,aps003@gmail.com; lm@scrapmanagement.com
APS RECYCLE INC,Location,,,,"ATLANTA, GA",APS RECYCLE INC,1591 Murphy Ave,,Atlanta,GA,30310,,,,
AR RECYCLING LLC,Inv/Remit,,,,INVOICE,AR RECYCLING LLC,1951 Guntersville Road,,Arab,AL,35016,,Sunny & Raghav,(704) 303-8481,sunny@ar-recycling.com; raghav@ar-recycling.com; ab@scrapmanagement.com
AR RECYCLING LLC,Location,,,,"ARAB, AL",AR RECYCLING LLC,1951 Guntersville Rd,,Arab,AL,35016,,,,
AR RECYCLING LLC,Location,,,,"LACEYS SPRING, AL",AR RECYCLING LLC,721 NE Fields Road,,Laceys Spring,AL,35754,,Sunny,(704) 303-8481,sunny@ar-recycling.com; ab@scrapmanagement.com
AR RECYCLING LLC,Location,,,,TROY AL KW OUTBOUND,KW PLASTICS,279 Pike County Lake Rd,,Troy,AL,36079,,,,
ARCH POLYMERS INC,Invoice,,,,INVOICE,ARCH POLYMERS INC,300 Progress Way,,Bellefontaine,OH,43311,,AP Dept,(614) 437-5588,accounting@archpolymers.com
ARCH POLYMERS INC,Location,,,,BELLFONTAINE OH,ARCH POLYMERS INC,300 Progress Way,,Bellfontaine,OH,43311,,Howard Wei,614-437-5588,howard@archpolymers.com;howard@archpolymers.com
ARGENTUM RECYCLING,Remit,,,,INVOICE,ARGENTUM RECYCLING,3010 E. Industrial Pkwy,,Knoxville,TN,37921,,Lon Rudnitsky,(215) 530-4700,lon@pyromet999.com; cpride@uniteddms.com; twhite@argentumrecycling.com
ARIZONA PACIFIC PLASTICS LLC,Inv/Remit,,,,INVOICE,ARIZONA PACIFIC PLASTICS LLC,3209 S 36th Street,,Phoenix,AZ,85040,,Michael Lipton,602-220-9200,mlipton@recycle1az.com; ib@ucsincny.com
ARMSTRONG RECYCLING CENTER,Remit,,,,INVOICE,ARMSTRONG RECYCLING CENTER,402 Market Street,,kittaning,PA,16201,United States,George Skamai,(724) 548-3397,gjskamai@co.armstrong.pa.us; rp@scrapmanagement.com
ARMSTRONG RECYCLING CENTER,Location,,,,PICK UP ADDRESS,ARMSTRONG RECYCLING CENTER,139 Armsdale Rd,,Kittanning,PA,16201,United States,George Skamai,(724) 548-3397,gjskamai@co.armstrong.pa.us
ARONSON RECYCLING,Inv/Remit,,,,INVOICE,ARONSON RECYCLING,P.O. Box 509,,Waupun,WI,53963,,Joe Aronson,(920) 324-2209,jaronson@aronsonrecycling.com; lm@ucsincny.com
ARONSON RECYCLING,Location,,,,PICK UP ADDRESS,ARONSON RECYCLING,600 Maxon St,,Waupun,WI,53963,,,,
ARONSON RECYCLING,Location,,,,"WATERLOO, WI",ARONSON RECYCLING,703 West Madison Street,,Waterloo,WI,53594,,Joe Aronson,,jaronson@aronsonrecycling.com
ARRIVE LOGISTICS LLC,Remit,,,,Arrive Logistics,ARRIVE LOGISTICS LLC,PO Box 207779,,Dallas,TX,75320-7779,United States,Mason Schroder,737-249-9577,mschroder@arrivelogistics.com
ARUNDEL RECYCLING CENTER,Invoice,,,,INVOICE,ARUNDEL RECYCLING CENTER,7515 Connelley Dr,,Hanover,MD,21076,,Bruce,410-761-6595,bruce@arundelrecycling.com
ASHEBORO RECYCLING,Inv/Remit,,,,INVOICE,ASHEBORO RECYCLING,PO Box 1032,,Asheboro,NC,27204,United States,Malynda Shumaker,(336) 625-6078,recycle@asheboro.com; melinda@asheboro.com; paul@asheboro.com
ASHEBORO RECYCLING,Location,,,,PRIMARY ADDRESS,ASHEBORO RECYCLING,1075 Southmont Dr,,Asheboro,NC,27204,United States,,,
